id,depth,동작,예상,tree_flag,verdict,req_section,evidence,dup_status
122111212111110,15,offer 수신 직후 사용자가 RD를 닫음,active signaling과 peer connection 준비를 정리하고 종료,terminate,UNSPECIFIED,-,not directly specified,
122111212111111,15,webview가 active offer로 answer 생성을 시작함,answer 전송 단계로 이동,continue,UNSPECIFIED,-,no direct requirement,
122111212111112,15,host 화면 준비 대기가 표시됨,negotiating overlay를 유지하고 host 응답을 기다림,continue,UNSPECIFIED,-,no requirement on this UI detail,
122111212111113,15,사용자가 새로고침을 누름,active 연결을 끊고 최신 refresh 흐름으로 이동,route to: 12211121,UNSPECIFIED,-,no direct requirement for this branch,
122111311111110,15,사용자가 RD를 닫음,stream을 정리하고 종료,terminate,UNSPECIFIED,-,protocol detail unspecified,
122111311111111,15,사용자가 RD 화면을 클릭함,클릭을 host로 전달하고 결과 frame을 기다림,continue,UNSPECIFIED,-,no RD input requirement,
122111311111112,15,사용자가 RD 화면에 키 입력함,입력을 host로 전달하고 결과 frame을 기다림,continue,UNSPECIFIED,-,no RD input requirement,
122111311111113,15,사용자가 새로고침을 누름,현재 stream을 끊고 최신 refresh 흐름으로 이동,route to: 12211121,UNSPECIFIED,-,no direct requirement for this branch,
122111311111114,15,사용자가 Connect to Host를 누름,host 선택 흐름으로 이동,route to: 1225,UNSPECIFIED,-,no explicit requirement,
122111311111310,15,첫 frame 대기 중 사용자가 RD를 닫음,peer connection과 stream 대기를 정리하고 종료,terminate,UNSPECIFIED,-,not directly specified,
122111311111311,15,첫 frame이 도착함,RD 화면 표시 상태로 이동,continue,UNSPECIFIED,-,not directly specified,
122111311111312,15,첫 frame이 지연됨,loading 상태를 유지하고 frame 또는 timeout을 기다림,continue,UNSPECIFIED,-,not directly specified,
122111311111313,15,stream 오류가 발생함,RD 오류 overlay를 표시하고 재시도 흐름으로 이동,route to: 122113,UNSPECIFIED,-,no direct requirement,
122111311113110,15,frame 표시 직후 사용자가 닫음,stream을 정리하고 종료,terminate,UNSPECIFIED,-,no requirement on this UI detail,
122111311113111,15,사용자가 RD 화면을 클릭함,클릭을 host로 전달하고 결과 frame을 기다림,continue,UNSPECIFIED,-,no RD input requirement,
122111311113112,15,사용자가 RD 화면에 키 입력함,입력을 host로 전달하고 결과 frame을 기다림,continue,UNSPECIFIED,-,no RD input requirement,
122111311113120,15,지연 중 사용자가 닫음,대기 중인 stream을 정리하고 종료,terminate,UNSPECIFIED,-,not directly specified,
122111311113121,15,지연 뒤 frame이 표시됨,RD 화면 조작 가능 상태를 유지,continue,BACKED,"§1.9 Q0346,Q0438,Q0474",Remote Desktop is a core Client IDE surface,
122111311113122,15,지연이 timeout됨,RD 오류 overlay를 표시하고 재시도 흐름으로 이동,route to: 122113,UNSPECIFIED,-,not directly specified,
122111311131110,15,사용자가 RD를 닫음,stream을 정리하고 종료,terminate,UNSPECIFIED,-,protocol detail unspecified,
122111311131111,15,사용자가 RD 화면을 클릭함,클릭을 host로 전달하고 결과 frame을 기다림,continue,UNSPECIFIED,-,no RD input requirement,
122111311131112,15,사용자가 RD 화면에 키 입력함,입력을 host로 전달하고 결과 frame을 기다림,continue,UNSPECIFIED,-,no RD input requirement,
122111311131113,15,사용자가 새로고침을 누름,현재 stream을 끊고 최신 refresh 흐름으로 이동,route to: 12211121,UNSPECIFIED,-,no direct requirement for this branch,
122111311131114,15,사용자가 Connect to Host를 누름,host 선택 흐름으로 이동,route to: 1225,UNSPECIFIED,-,no explicit requirement,
122113111111110,15,출력 확인 뒤 사용자가 RD를 닫음,host process는 유지하고 stream만 종료,terminate,UNSPECIFIED,-,not directly specified,
122113111111111,15,사용자가 agent 또는 terminal에 후속 입력함,입력을 host로 전달하고 결과를 기다림,continue,UNSPECIFIED,-,no direct requirement for this branch,
122113111111112,15,사용자가 화면 안의 Xpair/Claude 관련 요소를 클릭함,클릭 결과 frame을 표시,continue,UNSPECIFIED,-,no direct requirement for this UI detail,
122113111111113,15,사용자가 RD 새로고침을 누름,최신 host 화면 요청 흐름으로 이동,route to: 1221131123,UNSPECIFIED,-,RD behavior detail unspecified,
122113111112210,15,화면 전환 확인 뒤 사용자가 닫음,host 상태는 유지하고 stream만 종료,terminate,UNSPECIFIED,-,not directly specified,
122113111112211,15,전환된 Xpair/Claude 화면에 입력함,입력을 host로 전달하고 결과를 기다림,continue,UNSPECIFIED,-,not directly specified,
122113111112212,15,전환된 화면에서 Xpair 관련 요소를 클릭함,클릭 결과 frame을 표시,continue,UNSPECIFIED,-,not directly specified,
122113111112213,15,사용자가 RD 새로고침을 누름,최신 host 화면 요청 흐름으로 이동,route to: 1221131123,UNSPECIFIED,-,RD behavior detail unspecified,
122113111121110,15,결과 확인 뒤 사용자가 RD를 닫음,host 상태는 유지하고 stream만 종료,terminate,UNSPECIFIED,-,no direct requirement,
122113111121111,15,사용자가 같은 화면에 후속 입력함,입력을 host로 전달하고 결과를 기다림,continue,UNSPECIFIED,-,too specific for requirements,
122113111121112,15,사용자가 같은 화면에서 클릭함,클릭을 host로 전달하고 결과 frame을 기다림,continue,BACKED,"§1.9 Q0346,Q0438,Q0474",checking that Remote Desktop actually works,
122113111121113,15,사용자가 RD 새로고침을 누름,최신 host 화면 요청 흐름으로 이동,route to: 1221131123,UNSPECIFIED,-,RD behavior detail unspecified,
122113111211110,15,입력 직후 사용자가 RD를 닫음,host agent process는 계속될 수 있고 stream만 종료,terminate,UNSPECIFIED,-,no direct requirement for this state,
122113111211111,15,agent 응답이 시작됨,출력 갱신을 RD frame으로 표시,continue,UNSPECIFIED,-,no direct requirement,
122113111211112,15,입력이 allow 또는 focus guard에 막힘,prompt 처리 분기로 이동,route to: 1221131113,BACKED,§1.10 Q0103 Q0104 Q0114 Q0129 Q0142,Approve handling must account for permission prompts,
122113111211113,15,사용자가 RD 새로고침을 누름,최신 host 화면 요청 흐름으로 이동,route to: 1221131123,UNSPECIFIED,-,RD behavior detail unspecified,
122113111212110,15,입력 직후 사용자가 RD를 닫음,shell 상태는 host에 남고 stream만 종료,terminate,UNSPECIFIED,-,no direct requirement for this state,
122113111212111,15,shell 출력이 표시됨,사용자가 이어서 입력하거나 확인 가능,continue,UNSPECIFIED,-,no direct requirement,
122113111212112,15,shell 명령이 Xpair와 무관한 표면을 엶,접근 불가로 종료,terminate,UNSPECIFIED,-,no direct requirement,
122113111212113,15,사용자가 RD 새로고침을 누름,최신 host 화면 요청 흐름으로 이동,route to: 1221131123,UNSPECIFIED,-,RD behavior detail unspecified,
122113111212120,15,재실행 직후 사용자가 RD를 닫음,host terminal 상태는 남기고 stream만 종료,terminate,UNSPECIFIED,-,not directly specified,
122113111212121,15,agent 프로세스가 시작됨,agent 화면 또는 초기 prompt를 RD에 표시,continue,UNSPECIFIED,-,no direct requirement,
122113111212122,15,agent 실행 명령이 실패함,shell 오류를 표시하고 terminal 조작 상태를 유지,continue,UNSPECIFIED,-,no direct requirement,
122113111311110,15,결과 확인 뒤 사용자가 RD를 닫음,host 상태는 유지하고 stream만 종료,terminate,UNSPECIFIED,-,no direct requirement,
122113111311111,15,사용자가 같은 화면에 후속 입력함,입력을 host로 전달하고 결과를 기다림,continue,UNSPECIFIED,-,too specific for requirements,
122113111311112,15,사용자가 같은 화면에서 클릭함,클릭을 host로 전달하고 결과 frame을 기다림,continue,BACKED,"§1.9 Q0346,Q0438,Q0474",checking that Remote Desktop actually works,
122113111311113,15,사용자가 RD 새로고침을 누름,최신 host 화면 요청 흐름으로 이동,route to: 1221131123,UNSPECIFIED,-,RD behavior detail unspecified,
122113111311210,15,갱신 확인 뒤 사용자가 RD를 닫음,host 상태는 유지하고 stream만 종료,terminate,UNSPECIFIED,-,no direct requirement,
122113111311211,15,사용자가 갱신된 화면에 입력함,입력을 host로 전달하고 결과를 기다림,continue,BACKED,"§1.9 Q0346,Q0438,Q0474",checking that Remote Desktop actually works,
122113111311212,15,사용자가 갱신된 화면에서 클릭함,클릭을 host로 전달하고 결과 frame을 기다림,continue,BACKED,"§1.9 Q0346,Q0438,Q0474",checking that Remote Desktop actually works,
122113111311213,15,사용자가 RD 새로고침을 누름,최신 host 화면 요청 흐름으로 이동,route to: 1221131123,UNSPECIFIED,-,RD behavior detail unspecified,
122113112111110,15,다음 조작 전 사용자가 RD를 닫음,host 화면은 유지하고 stream만 종료,terminate,UNSPECIFIED,-,no direct requirement,
122113112111111,15,사용자가 화면에 입력함,입력을 host로 전달하고 결과를 기다림,continue,UNSPECIFIED,-,no direct requirement for this UI detail,
122113112111112,15,사용자가 화면을 클릭함,클릭을 host로 전달하고 결과 frame을 기다림,continue,UNSPECIFIED,-,no direct requirement for this UI detail,
122113112111113,15,사용자가 RD 새로고침을 누름,최신 host 화면 요청 흐름으로 이동,route to: 1221131123,UNSPECIFIED,-,RD behavior detail unspecified,
122113112112110,15,입력 직후 사용자가 RD를 닫음,입력 결과는 host에 남고 stream 종료,terminate,UNSPECIFIED,-,no direct requirement for this state,
122113112112111,15,입력 결과가 화면에 표시됨,이어서 RD 조작 가능 상태를 유지,continue,UNSPECIFIED,-,no direct requirement for this state,
122113112112112,15,입력 결과가 prompt를 표시함,prompt 처리 분기로 이동,route to: 1221131113,UNSPECIFIED,-,no direct requirement for this state,
122113112112113,15,입력 결과가 Xpair 밖 표면으로 이동함,접근 불가로 종료,terminate,UNSPECIFIED,-,no direct requirement for this state,
122113112311110,15,후속 조작 전 사용자가 RD를 닫음,host 화면은 유지하고 stream만 종료,terminate,UNSPECIFIED,-,not directly specified,
122113112311111,15,사용자가 같은 화면에서 클릭함,클릭을 host로 전달하고 결과 frame을 기다림,continue,BACKED,"§1.9 Q0346,Q0438,Q0474",checking that Remote Desktop actually works,
122113112311112,15,사용자가 같은 화면에서 입력함,입력을 host로 전달하고 결과 frame을 기다림,continue,BACKED,"§1.9 Q0346,Q0438,Q0474",checking that Remote Desktop actually works,
122113112311113,15,사용자가 RD 새로고침을 누름,최신 host 화면 요청 흐름으로 이동,route to: 1221131123,UNSPECIFIED,-,RD behavior detail unspecified,
122113112312110,15,입력 직후 사용자가 RD를 닫음,입력 결과는 host에 남고 stream 종료,terminate,UNSPECIFIED,-,no direct requirement for this state,
122113112312111,15,입력 결과가 화면에 표시됨,계속 RD 조작 가능 상태를 유지,continue,UNSPECIFIED,-,no direct requirement for this state,
122113112312112,15,입력 결과가 prompt 또는 오류를 발생시킴,prompt 처리 분기로 이동,route to: 1221131113,UNSPECIFIED,-,no direct requirement for this state,
122113112312113,15,입력 결과가 Xpair 밖 표면으로 이동함,접근 불가로 종료,terminate,UNSPECIFIED,-,no direct requirement for this state,
122113112312114,15,사용자가 RD 새로고침을 누름,최신 host 화면 요청 흐름으로 이동,route to: 1221131123,UNSPECIFIED,-,RD behavior detail unspecified,
122311111111110,15,prompt 확인 뒤 사용자가 터미널을 닫음,host session은 detached로 남고 Xpair attach 흐름 종료,terminate,BACKED,§1.6 Q0061 Q0062 Q0063,Detached/orphaned session handling is part of the launcher requirement,
122311111111111,15,사용자가 attached terminal에 입력함,입력이 새 tmux session으로 전달됨,continue,UNSPECIFIED,-,no direct requirement for this branch,
122311111111112,15,사용자가 tmux detach를 실행함,host session은 detached로 남고 attach 종료,terminate,BACKED,"§1.6 Q0061,Q0062,Q0063",Detached/orphaned session handling is part of the launcher requirement,
122311111111113,15,사용자가 Xpair 범위 밖 terminal 기능을 실행함,접근 불가로 하위 탐색 차단,terminate,UNSPECIFIED,-,no direct requirement for this branch,
122311111111120,15,실패 안내에서 사용자가 종료함,remote session은 detached 상태로 남고 종료,terminate,BACKED,§1.6 Q0061 Q0062 Q0063,Detached/orphaned session handling is part of the launcher requirement,
122311111111121,15,사용자가 SSH fallback을 선택함,SSH attach 시도로 이동,route to: 122311111112,BACKED,§1.6 Q0061 Q0062 Q0063,Detached/orphaned session handling is part of the launcher requirement,
122311111111122,15,사용자가 mosh 설치 안내를 따름,설치 후 mosh attach 재시도 또는 실패로 분기,continue,UNSPECIFIED,-,no direct requirement for this branch,
122311111111123,15,사용자가 Xpair 범위 밖 terminal 기능으로 빠짐,접근 불가로 하위 탐색 차단,terminate,UNSPECIFIED,-,no direct requirement for this branch,
122311111111130,15,확인 prompt에서 사용자가 종료함,attach 없이 remote session은 detached로 남음,terminate,UNSPECIFIED,-,not directly specified,
122311111111131,15,사용자가 host 확인을 승인함,mosh 연결을 계속 진행,continue,UNSPECIFIED,-,no direct requirement for this branch,
122311111111132,15,사용자가 확인을 거부하거나 잘못 입력함,연결을 중단하고 안내를 표시,terminate,UNSPECIFIED,-,no direct requirement for this UI detail,
122311111111133,15,사용자가 SSH fallback으로 전환함,SSH attach 시도로 이동,route to: 122311111112,BACKED,§1.6 Q0061 Q0062 Q0063,Detached/orphaned session handling is part of the launcher requirement,
